Another Heaven: Memory of Those Days,Adventure
Arc the Lad: Kijin Fukkatsu,Strategy
Digimon Tamers: Battle Spirit,Fighting
Dark Eyes: BattleGate,Strategy
Digimon Anode/Cathode Tamer: Veedramon Version,Role-Playing
Digimon Adventure 02: D-1 Tamers,Role-Playing
Digimon Tamers: Brave Tamer,Role-Playing
Digimon Tamers: Digimon Medley,Role-Playing
Digital Monsters: D Project,Role-Playing
Digital Monsters Card Game Ver. WonderSwan Color,Strategy
Dokodemo Hamster 3: O Dekake Safuran,Strategy
Final Fantasy II,Role-Playing
Final Fantasy IV,Role-Playing
Flash Koibito-Kun,Role-Playing
One Piece: Chopper no Daibouken,Role-Playing
One Piece: Niji no Shima Densetsu,Action
One Piece: Treasure Wars,Action
One Piece: Treasure Wars 2: Buggyland e Youkoso,Strategy
Front Mission,Strategy
Gekitou! Crash Gear Turbo: Gear Champion League,Action
Gensou Maden Saiyuuki Retribution: Hi no Ataru Basho De,Role-Playing
Golden Axe,Action
Gransta Chronicle,Role-Playing
Guilty Gear Petit,Fighting
Gunpey EX,Puzzle
"Hanjuku Hero: Aa, Sekaiyo Hanjukunare...!",Strategy
Hataraku Chocobo,Life Simulation
Hunter X Hunter: Greed Island,Role-Playing
Hunter X Hunter: Michibi Kareshi Mono,Role-Playing
Hunter X Hunter: Sorezore no Ketsui,Role-Playing
Inuyasha: Fuuun Emaki,Adventure
Inuyasha: Kagome no Sengoku Nikki,Role-Playing
Inuyasha: Kagome no Yume Nikki,Role-Playing
Kidou Senshi Gundam Seed,Action
Kidou Senshi Gundam Vol. 1 SIDE7,Strategy
Kidou Senshi Gundam Vol. 2 Jaburo,Strategy
Kidou Senshi Gundam Vol. 3 A Baoa Qu,Strategy
Kidou Senshi Gundam: Giren no Yabou - Tokubetsu-hen Aokisei no Hasha,Strategy
Kinnikuman Nisei: Choujin Seisenshi,Role-Playing
Kinnikuman Nisei: Dream Tag Match,Sports
Kurupara!,Puzzle
Last Alive,Adventure
Sentinels of the Multiverse,Strategy
Makai Toushi SaGa,Role-Playing
Meitantei Conan: Yuugure no Ouju,Adventure
Memories Off Festa,Adventure
Mikeneko Holmes: Ghost Panic,Adventure
Namco Super Wars,Strategy
Naruto: Konoha Ninpouchou,Role-Playing
Pocket no Naka no Doraemon,Strategy
Raku Jongg,Puzzle
Rhyme Rider Kerorican,Music
Riviera: Yakusoku no Chi Riviera,Role-Playing
Rockman EXE N1 Battle,Role-Playing
Romancing SaGa,Role-Playing
Saint Seiya: Ougon Densetsuhen Perfect Edition,Role-Playing
SD Gundam Eiyuuden: Kishi Densetsu,Role-Playing
SD Gundam Eiyuuden: Musha Densetsu,Role-Playing
SD Gundam: Operation U.C.,Shooter
SD Gundam G Generation: Gather Beat 2,Strategy
SD Gundam G Generation: Mono-Eye Gundams,Strategy
Shaman King: Asu e no Ishi,Adventure
Shaman King: Asu e no Ishi,Action
Sentinels of the Multiverse,Strategy
Sentinels of the Multiverse,Strategy
Soroban Gu,Puzzle
Star Hearts: Hoshi to Daichi no Shisha,Role-Playing
Super Robot Taisen Compact 3,Strategy
Super Robot Taisen Compact for WonderSwan Color,Strategy
Terrors 2,Adventure
Tetris,Puzzle
Uchuu Senkan Yamato,Strategy
Wild Card,Role-Playing
X: Card of Fate,Strategy
With You: Mitsumete Itai,Adventure
Wizardry Scenario #1: Proving Grounds of the Mad Overlord,Role-Playing
Xi (sai) Little,Puzzle
Asphalt 7: Heat,Racing
Flickers,Action
Metro 2033 Redux,Shooter
Metro 2033 Redux,Action
Bakusou Kyoudai Let's & Go!! - Eternal Wings,Racing
Soumatou,Strategy
Soumatou,Role-Playing
Metro: Last Light Redux,Shooter
Metro: Last Light Redux,Action
Finding Teddy,Adventure
Pandemonium!,Platform
Sonic Boom,Action
Fruity Frank,Action
Inazuma Eleven 2: Firestorm,Sports
Inazuma Eleven 2: Firestorm,Role-Playing
Inazuma Eleven 3: Bomb Blast,Sports
Inazuma Eleven 3: Bomb Blast,Role-Playing
Inazuma Eleven 3: Lightning Bolt,Sports
Inazuma Eleven 3: Lightning Bolt,Role-Playing
Inazuma Eleven 3: Team Ogre Attacks,Sports
Inazuma Eleven 3: Team Ogre Attacks,Role-Playing
Inazuma Eleven Go: Shadow,Sports
Inazuma Eleven Go: Shadow,Role-Playing
Inazuma Eleven Go: Light,Sports
Inazuma Eleven Go: Light,Role-Playing
Wagyan Land,Platform
InFlux,Puzzle
InFlux,Platform
InFlux,Action
REVOLVER360 RE:ACTOR,Shooter
REVOLVER360 RE:ACTOR,Action
Tower of Guns,Shooter
Tower of Guns,Action
Q.U.B.E: Director's Cut,Puzzle
Q.U.B.E: Director's Cut,Platform
Q.U.B.E: Director's Cut,Adventure
Oddworld: Stranger's Wrath HD,Strategy
Oddworld: Stranger's Wrath HD,Shooter
Oddworld: Stranger's Wrath HD,Adventure
Oddworld: Stranger's Wrath HD,Action
MLB 2005,Sports
WRC 4 FIA World Rally Championship,Racing
One Piece Treasure Cruise,Role-Playing
Minimum,Action
Swordsman,Role-Playing
Rfactor touring,Racing
NBA Showtime: NBA On NBC,Sports
Tales From The Borderlands,Adventure
Ranma ??: Byakuran Aika,Adventure
Urusei Yatsura: Dear My Friends,Adventure
Warau Salesman,Adventure
Darius Alpha,Shooter
Doraemon: Nobita no Dorabian Night,Platform
Ninja Warriors,Platform
Ninja Warriors,Action
Xevious: Fardraut Densetsu,Shooter
Pac-Land,Adventure
Pac-Land,Action
Parasol Henbee,Action
Pizza Pop!,Platform
Pizza Pop!,Action
Puzslot,Puzzle
Puyo Puyo~n Party,Puzzle
Susume! Taisen Puzzle Dama ~Toukon! Marutama Chou~,Puzzle
Dishonored: The Knife of Dunwall,Stealth
Dishonored: The Knife of Dunwall,Shooter
ECW Hardcore Revolution,Sports
ECW Anarchy Rulz,Sports
Dragon Ball Kai: Ultimate Butouden,Fighting
NASCAR Thunder 2002,Racing
Power Move Pro Wrestling,Sports
NBA Live 97,Sports
Kim Possible: Global Gemini,Platform
Kim Possible: Global Gemini,Adventure
Kim Possible: Global Gemini,Action
Demashita! Powerpuff Girls Z,Strategy
Puyo Puyo Fever 2,Puzzle
Puyo Puyo! 15th Anniversary,Puzzle
Puzzle Quest: Galactrix,Puzzle
Puzzle Quest 2,Puzzle
EvilQuest,Role-Playing
EvilQuest,Action
LogiGun,Puzzle
LogiGun,Platform
Rainbow Islands Revolution,Platform
Rainbow Islands Revolution,Action
Pineapple Smash Crew,Shooter
Hudson Selection Vol. 3: PC Genjin,Platform
Hudson Selection Vol. 3: PC Genjin,Action
Hudson Selection Vol. 4: Takahashi Meijin no Bouken Shima,Platform
Hudson Selection Vol. 4: Takahashi Meijin no Bouken Shima,Action
Death Gate,Adventure
Muppet RaceMania,Racing
Gyruss,Shooter
Time Pilot,Shooter
Phoenix,Shooter
Tokimeki Memorial 3,Life Simulation
7 Blades,Fighting
7 Blades,Action
Code of the Samurai,Fighting
Code of the Samurai,Action
Aoi Umi no Tristia: Nanoca Franka Hatusmei Koubouki,Role-Playing
Atelier Lilie Plus,Role-Playing
Atelier Violet,Role-Playing
Beat Down: Fists of Vengence,Role-Playing
Beat Down: Fists of Vengence,Fighting
Beat Down: Fists of Vengence,Adventure
Akiba's Trip,Fighting
Akiba's Trip,Adventure
Akiba's Trip,Action
Armored Core: Last Raven Portable,Action
Giftpia,Role-Playing
Dream Mix TV: World Fighters,Fighting
Gakuen Toshi Vara Noir Roses,Role-Playing
Gakuen Toshi Vara Noir Roses,Adventure
Freedom Fall,Platform
Five Nights at Freddy's,Horror
Five Nights at Freddy's,Horror
Five Nights At Freddy's 2,Horror
Five Nights at Freddy's 3,Horror
Five Nights at Freddy's 3,Horror
Five Nights at Freddy's 3,Horror
DSCraft,Sandbox
DSCraft,Construction and Management Simulation
DSCraft,Adventure
3DSCraft,Sandbox
3DSCraft,Construction and Management Simulation
Baseball Stars - Pocket Sports Series,Sports
King of Fighters R-1 - Pocket Fighting Series,Fighting
Neo Cherry Master - Pocket Casino Series,Puzzle
Neo Geo Cup '98,Sports
Pocket Tennis - Pocket Sports Series,Sports
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,Action
Totally Spies!,Action
Unfabulous,Action
VeggieTales: LarryBoy and the Bad Apple,Adventure
Baby T-Rex,Platform
Game Boy Gallery 3,Puzzle
Hyper Dunk,Sports
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,Action
The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,Action
The Wild Thornberrys: Chimp Chase,Action
The Wild Thornberrys Movie,Action
WinX Club,Shooter
Zapper: One Wicked Cricket,Action
ZatchBell! Electric Arena,Fighting
Alex Rider Stormbreaker,Action
Astra Super Stars,Fighting
Super Dropzone: Intergalactic Rescue Mission,Shooter
ATV Thunder Ridge Riders,Racing
Fatal Fury: Wild Ambition,Fighting
Revenge of Drancon,Platform
Revenge of Drancon,Action
Melty Blood: Act Cadenza,Fighting
Melty Blood: Act Cadenza Ver. B,Fighting
Neo Drift Out: New Technology,Racing
Care Bears: The Care Quests,Platform
The Cheetah Girls,Action
The Suite Life of Zack and Cody Tipton Caper,Action
Sudoku Fever,Puzzle
Strawberry Shortcake: Sweet Dreams,Action
Orcs Must Die! Unchained,Action
Code Name: S.T.E.A.M.,Strategy
Xenoblade Chronicles 3D,Role-Playing
Xenoblade Chronicles 3D,Action
Barbie and The Magic of Pegasus,Action
The Barbie Diaries High School Mystery,Adventure
Barbie Horse Adventures: Blue Ribbon Race,Sports
Secret Agent Barbie: Royal Jewels Mission,Action
Barbie: The Princess and the Pauper,Action
Barnyard,Action
Battle B-Daman,Action
Battle B-Daman: Fire Spirits!,Action
Bratz: Forever Diamondz,Adventure
Bratz: Forever Diamondz,Action
Bratz: Rock Angelz,Life Simulation
Cabbage Patch Kids: The Patch Puppy Rescue,Platform
Chicken Little,Adventure
Disney Princess: Royal Adventure,Role-Playing
Disney's American Dragon Jake Long: Rise of the Huntsclan!,Role-Playing
Disney's Brother Bear,Platform
Disney's Herbie: Fully Loaded,Racing
Disney Sports: Soccer,Sports
Disney's That's SO Raven,Action
Disney's That's SO Raven 2: Supernatural Style,Action
Disney's The Haunted Mansion,Action
Disney's The Little Mermaid: Magic in Two Kingdoms,Platform
Dogz: Fashion,Life Simulation
Dual Blades,Fighting
Duel Masters: Shadow of the Code,Strategy
"Ed, Edd n Eddy: The Mis-Edventures",Platform
688 Attack Sub,Strategy
Andre Agassi Tennis,Sports
Midway Presents Arcade's Greatest Hits,Shooter
Midway Presents Arcade's Greatest Hits,Action
Arch Rivals,Sports
Arnold Palmer Tournament Golf,Sports
Jewel Master,Action
Ballz 3D: The Battle of the Balls,Fighting
Barkley Shut up and Jam!,Sports
Bill Walsh College Football,Sports
Block Out,Puzzle
Bonanza Bros.,Stealth
Bonanza Bros.,Platform
Bulls vs Lakers and the NBA Playoffs,Sports
Captain America and the Avengers,Fighting
Captain America and the Avengers,Action
Castle of Illusion Starring Mickey Mouse,Platform
Castle of Illusion Starring Mickey Mouse,Adventure
Chakan,Platform
Chakan,Action
Champions World Class Soccer,Sports
Chuck Rock,Platform
ClayFighter,Fighting
Cr??e Ball,Action
David Robinson's Supreme Court,Sports
Davis Cup World Tour,Sports
EA Hockey,Sports
ESWAT: City under Siege,Action
Ex-Mutants,Action
F1: World Championship Edition,Racing
The Faery Tale Adventure,Role-Playing
Fatal Labyrinth,Role-Playing
Ferrari Grand Prix Challenge,Sports
Ferrari Grand Prix Challenge,Racing
FIFA International Soccer,Sports
Hard Drivin',Racing
Hardball '94,Sports
The Incredible Hulk,Action
Indiana Jones and the Last Crusade: The Action Game,Action
John Madden American Football,Sports
John Madden Football '92,Sports
Jungle Strike: The Sequel to Desert Strike,Shooter
Kawasaki Superbikes,Sports
Kawasaki Superbikes,Racing
Last Battle,Fighting
Last Battle,Action
Street Fighter EX2 Plus,Fighting
Battle Arena Toshinden 2,Fighting
The Legend of Galahad,Action
Lotus Turbo Challenge,Racing
Madden NFL '94,Sports
Madden NFL '96,Sports
Mario Andretti Racing,Sports
Mario Andretti Racing,Racing
Marko's Magic Football,Platform
Marsupilami,Platform
Marsupilami,Action
Mystic Defender,Action
NBA Action '95,Sports
NBA Live 95,Sports
NBA Live 96,Sports
NBA Live 97,Sports
NBA Showdown,Sports
Newman Haas Indycar featuring Nigel Mansell,Sports
Newman Haas Indycar featuring Nigel Mansell,Racing
NHL 97,Sports
NHL '94,Sports
Olympic Gold,Sports
Olympic Summer Games,Sports
OutRun 2019,Racing
Pac-Mania,Action
Brutal Paws of Fury,Fighting
PGA Tour 96,Sports
PGA Tour Golf,Sports
PGA Tour Golf II,Sports
Puggsy,Platform
Puggsy,Action
Ristar: The Shooting Star,Platform
Ristar: The Shooting Star,Adventure
Ristar: The Shooting Star,Action
Robocop vs. the Terminator,Shooter
Rocket Knight Adventures,Platform
Rocket Knight Adventures,Action
"Matchbox Missions: Air, Land and Sea Rescue & Emergency Response",Action
Monster Trucks & Quad Desert Fury,Racing
Sampras Tennis 96,Sports
Shadow of the Beast,Action
Shadow of the Beast II,Action
Shaq-Fu,Fighting
Shining Force II,Role-Playing
Skitchin',Sports
Skitchin',Racing
The Smurfs,Platform
Sonic 3D Blast,Adventure
Spider-Man,Action
NFL Sports Talk Football '93 Starring Joe Montana,Sports
Super League,Sports
Super Street Fighter II,Fighting
Super Thunder Blade,Shooter
Super Thunder Blade,Flight Simulator
Super Thunder Blade,Action
SuperReal Basketball,Sports
T2: The Arcade Game,Shooter
Talmit's Adventure,Platform
Team USA Basketball,Sports
The Terminator,Shooter
The Terminator,Platform
Theme Park,Construction and Management Simulation
Teenage Mutant Hero Turtles: The Hyperstone Heist,Fighting
Teenage Mutant Hero Turtles: The Hyperstone Heist,Action
Vectorman,Action
Winter Olympics,Sports
World Championship Soccer 2,Sports
World Class Leaderboard,Sports
World Cup Italia '90,Sports
WWF Raw lucha libre,Fighting
WWF: Super Wrestlemania,Fighting
The Fairly Odd Parents!: Clash With The Anti-World,Adventure
The Fairly Odd Parents!: Enter the Cleft,Action
Family Feud,Strategy
FIFA Soccer 07,Sports
Flushed Away,Action
Foster's Home for Imaginary Friends,Action
Sky Dancers,Action
Harlem Globetrotters: World Tour,Sports
High Heat Major League Baseball 2002,Sports
Hi Hi Puffy AmiYumi: Kaznapped!,Adventure
Hugo: The Evil Mirror,Platform
Kien,Role-Playing
Alter Ego,Puzzle
Alter Ego,Platform
Assimilate,Action
The Koala Brothers: Outback Adventures,Action
Kong: The 8th Wonder of the World,Adventure
Kong: The 8th Wonder of the World,Action
Bomb Sweeper,Puzzle
Bomb Sweeper,Action
Lan Master,Puzzle
Let's Ride!: Dreamer,Adventure
Let's Ride!: Sunshine Stables,Sports
Lizzie McGuire: On The Go!,Action
Lizzie McGuire 2: Lizzie Diaries,Action
Lizzie McGuire 3: Homecoming Havoc,Action
Jet Paco,Platform
Jet Paco,Adventure
Madden NFL 06,Sports
Madden NFL 2002,Sports
Madden NFL 2003,Sports
Madden NFL 2004,Sports
Mary-Kate and Ashley: Girls Night Out,Action
Multidude,Puzzle
Mary-Kate and Ashley: Sweet 16: Licensed to Drive,Racing
Monster Force,Action
Monster Jam: Maximum Destruction,Action
My Little Pony Crystal Princess: The Runaway Rainbow,Adventure
Noddy: A Day in Toyland,Action
Open Season,Action
Over the Hedge: Hammy Goes Nuts,Action
Phil of the Future,Action
Polly Pocket!: Super Splash Island,Action
The Powerpuff Girls: Him and Seek,Action
The Powerpuff Girls: Mojo Jojo-A-Go-Go,Action
Princess Natasha: Student Secret Agent,Action
Rescue Heroes: Billy Blazes,Action
Rock 'Em Sock 'Em Robots,Fighting
Rugrats: Castle Capers,Action
Rugrats: Go Wild,Platform
Sabrina The Teenage Witch: Potion Commotion,Action
The Santa Clause 3: The Escape Clause,Action
Shamu's Deep Sea Adventures,Action
Sitting Ducks,Action
World Cup Soccer,Sports
La Abad??a del Crimen,Adventure
Agent Hugo: Hula Holiday,Action
Abu Simbel Profanation,Platform
L'Aigle d'Or,Adventure
L'Aigle d'Or,Action
The Sacred Armour of Antiriad,Platform
A.M.C.,Shooter
Athens 2004,Sports
Romero's Aftermath,Shooter
Romero's Aftermath,Sandbox
Romero's Aftermath,MMO
Dance Dance Revolution: Hottest Party 3,Music
Bust-A-Bloc,Action
Buzz! Junior: Dino Den,Action
Buzz! Junior: Monster Rumble,Puzzle
CaveMan Rock,Puzzle
Crazy Frog Racer,Racing
Crouching Tiger Hidden Dragon,Fighting
Crouching Tiger Hidden Dragon,Adventure
Altered Beast,Action
Cartoon Network Punch Time Explosion XL,Fighting
Avenger,Action
L'Ange de Cristal,Adventure
L'Ange de Cristal,Action
Ghosts'n Goblins,Action
Dino Stalker,Shooter
Disney Golf,Sports
Target: Renegade,Fighting
Target: Renegade,Action
Downforce,Racing
Barbarian: The Ultimate Warrior,Fighting
Barbarian: The Ultimate Warrior,Action
D-Unit Drift Racing,Racing
ESPN NBA 2Night,Sports
Double Dragon,Fighting
Double Dragon,Action
Le Manoir de Mortevielle,Adventure
Cauldron,Action
Commando,Shooter
Commando,Action
Gryzor,Shooter
Gryzor,Action
Rick Dangerous,Platform
Rick Dangerous,Action
SimCity,Construction and Management Simulation
Prince of Persia,Adventure
Prince of Persia,Action
Ikari Warriors,Shooter
Ikari Warriors,Action
Double Dragon II: The Revenge,Fighting
Double Dragon II: The Revenge,Action
Gauntlet II,Action
Shufflepuck Caf??,Sports
Crazy Cars II,Racing
Panza Kick Boxing,Sports
Panza Kick Boxing,Fighting
Golden Axe,Fighting
Golden Axe,Action
L'Arche du Capitaine Blood,Adventure
California Games,Sports
Lode Runner,Platform
Lode Runner,Action
Turrican II: The Final Fight,Shooter
Turrican II: The Final Fight,Action
Jim Power in Mutant Planet,Shooter
Jim Power in Mutant Planet,Platform
Jim Power in Mutant Planet,Action
Ace of Aces,Shooter
Ace of Aces,Flight Simulator
The Goonies,Platform
The Goonies,Action
Turrican,Platform
Turrican,Action
Le Passager du Temps,Adventure
Wonder Boy,Platform
Prehistorik 2,Action
Renegade,Action
R-Type,Shooter
Chase H.Q.,Racing
F-15 Strike Eagle,Flight Simulator
Dance Dance Revolution: Hottest Party 4,Music
FIFA Football 2002,Sports
Formula Challenge,Sports
Formula Challenge,Racing
MAGIX Music Maker,Music
Micro Machines,Racing
RTL Biathlon 2007,Sports
Salt Lake 2002,Sports
Scooby Doo! First Frights,Platform
Sega Soccer Slam,Sports
Seek and Destroy,Action
Silent Scope 2: Fatal Judgement,Shooter
SingStar Anthems,Music
Singstar: Boybands vs. Girlbands,Music
SingStar Kent,Music
SingStar Party,Music
Singstar Pop Hits,Music
Singstar R&B,Music
Singstar Summer Party,Music
Singstar Svenska Hits Schlager,Music
SNK vs. Capcom: SVC Chaos,Fighting
Soccer Life 2,Sports
Sonic Riders: Zero Gravity,Racing
Asterix and the Magic Cauldron,Platform
SingStar,Music
Batman: The Movie,Platform
Batman: The Movie,Action
Big Trouble in Little China,Action
Bionic Ninja,Action
BMX Ninja,Action
Double Dragon,Fighting
Double Dragon II: The Revenge,Fighting
Double Dragon III: The Rosetta Stone,Fighting
Intergalactic Cage Match,Fighting
Solar Wars,Strategy
Streemerz,Platform
Streemerz,Action
Super Painter,Puzzle
Super Painter,Platform
Zooming Secretary,Platform
Zooming Secretary,Action
Bad Dudes Vs. DragonNinja,Fighting
Shadow of the Beast,Fighting
Shadow of the Beast,Action
Double Dragon III: The Sacred Stones,Fighting
Double Dragon III: The Sacred Stones,Action
Barbarian II: The Dungeon of Drax,Fighting
The Way of the Tiger,Fighting
Teenage Mutant Ninja Turtles: Mutant Melee,Action
ToCA Race Driver,Racing
Tokyo Xtreme Racer Drift,Racing
Wakeboarding Unleashed Featuring Shaun Murray,Sports
Winter Sports,Sports
World Super Police,Racing
Super Smash Bros: Project M,Fighting
Champion Wrestler,Sports
Champion Wrestler,Fighting
Fire Pro Wrestling: Iron Slam '96,Sports
Fire Pro Wrestling: Iron Slam '96,Fighting
Gekitotsu Toma L'Arc: Tomarunner Vs L'Arc En Ciel,Racing
Assault Suits Valken 2,Strategy
Robbit mon Dieu,Shooter
Robbit mon Dieu,Platform
The Pro Wrestling,Sports
The Pro Wrestling,Fighting
The Pro Wrestling 2,Sports
The Pro Wrestling 2,Fighting
Street Fighter II MOVIE,Life Simulation
Super Adventure Rockman,Life Simulation
Ninja Hamster,Fighting
Ninja Master,Sports
Renegade,Fighting
Target: Renegade,Fighting
Renegade III: The Final Chapter,Fighting
Shadow Warriors,Fighting
Shanghai Karate,Fighting
Street Fighter,Fighting
Street Fighter II: The World Warrior,Fighting
Street Gang,Fighting
Kick Off 2,Sports
Teenage Mutant Hero Turtles: The Coin-Op,Fighting
Teenage Mutant Hero Turtles,Fighting
Space Invaders,Shooter
Sorcery +,Adventure
Sorcery +,Action
Turrican,Action
Turrican II: The Final Fight,Action
Strider,Platform
Strider,Action
Teenage Mutant Hero Turtles: The Coin Op,Platform
Teenage Mutant Hero Turtles: The Coin Op,Action
UnReal World,Sandbox
UnReal World,Role-Playing
007: Licence to Kill,Shooter
007: Licence to Kill,Action
Super Skweek,Puzzle
Super Skweek,Action
Kung-Fu Master,Fighting
Kung-Fu Master,Action
Xenon,Shooter
1943: The Battle of Midway,Shooter
1943: The Battle of Midway,Action
Jet Set Willy,Platform
Jet Set Willy,Action
Ghostbusters II,Action
Operation Wolf,Shooter
Operation Wolf,Action
Am??lie Minuit,Adventure
Paperboy 2,Action
Winter Games,Sports
Savage,Action
FRONTLINE COMMANDO: WW2,Action
Nitro Nation Stories,Racing
Nitro Nation Online,Racing
Implosion - Never Lose Hope,Action
Cytus,Music
MORTAL KOMBAT X,Action
Kamen Rider: Climax Heroes W,Fighting
Bladelords - the fighting game,Action
Darkness Reborn,Role-Playing
East Legend,Role-Playing
HeroClix Online,Puzzle
The Complete Ultima VII,Role-Playing
The Complete Ultima VII,Adventure
Card City Nights,Strategy
Card City Nights,Adventure
Kamen Rider: Dragon Knight,Fighting
Naruto Shippuden: Gekitou Ninja Taisen EX3,Fighting
Naruto Shippuden: Gekitou Ninja Taisen EX3,Action
Carve,Sports
Carve,Racing
Championship Manager: Season 02/03,Sports
Dance UK,Music
Dancing Stage Unleashed,Music
EA Sports Cricket 2005,Sports
ESPN NFL Football 2K4,Sports
ESPN NHL 2K5,Sports
Fantastic 4,Action
FIFA 07,Sports
FIFA Football 2003,Sports
FIFA Football 2004,Sports
Pirates PlundARRR,Fighting
Pirates PlundARRR,Action
Grand Theft Auto Double Pack,Action
Harry Potter and the Goblet of Fire,Adventure
Knockout Kings 2002,Sports
Knockout Kings 2002,Fighting
LMA Manager 2003,Sports
Midnight Club 3: Dub Edition,Racing
MTV Celebrity Deathmatch,Fighting
NBA Live 2002,Sports
NBA Live 2004,Sports
NHL 2K3,Sports
Puyo Puyo! 15th Anniversary,Puzzle
Pro Beach Soccer,Sports
Pro Evolution Soccer 4,Sports
Richard Burns Rally,Sports
Richard Burns Rally,Racing
Shadow Ops: Red Mercury,Shooter
The New Zealand Story,Platform
The New Zealand Story,Action
B.A.T.,Adventure
SWAT: Global Strike Team,Action
Puyo Puyo!! 20th Anniversary,Puzzle
Crazy Cars III,Racing
WEC Le Mans,Racing
Alphakhor,Adventure
International Karate,Sports
International Karate,Fighting
Kick Off,Sports
Game Over,Shooter
Game Over,Platform
UEFA Euro 2004,Sports
Ultimate Spider-Man,Action
Puyo Puyo 7,Puzzle
World War II Combat: Road to Berlin,Shooter
Italy 1990,Sports
Worms 4: Mayhem,Strategy
Worms 4: Mayhem,Action
X2: Wolverine's Revenge,Action
Klax,Puzzle
Tatsunoko vs. Capcom: Cross Generation of Heroes,Fighting
Lotus Esprit Turbo Challenge,Racing
Rainbow Islands,Platform
Bob Winner,Adventure
Bob Winner,Action
Bomb Jack II,Platform
Navy Moves,Action
Everybody's Golf: World Tour,Sports
Singstar: Svenska Stj??rnor,Music
Transformers: The Game,Action
UEFA EURO 2008,Sports
Sengoku Basara: Samurai Heroes,Action
The King of Fighters - Nests,Fighting
Heart of Darkness,Platform
The Watchmaker,Adventure
Sydney 2000,Sports
Pinball Mania,Strategy
Zipball,Action
RacerMate Challenge II,Sports
Micro Machines,Racing
Micro Machines 2 - Turbo Tournament,Racing
Micro Machines Military - It's A Blast!,Racing
Micro Machines Turbo Tournament 96,Racing
Congo the Movie - The Secret of Zinj,Shooter
Looney Tunes: Double Pack - Dizzy Driving / Acme Antics,Action
Ms Pac-Man Maze Madness and Pac-Man World,Puzzle
Eragon,Role-Playing
Disney/Pixar Ratatouille,Action
Rec Room Challenge: Darts / Roll-a-Ball / Shuffle Bowl,Action
MLB 14: The Show,Sports
Puyo Puyo Tetris,Puzzle
Challenge of Nexar,Action
China Syndrome,Shooter
Summer Games,Sports
Star Wars: The Arcade Game,Shooter
Gangster Alley,Shooter
Tape Worm,Puzzle
Gyruss,Action
Strawberry Shortcake: Musical Match-ups,Puzzle
Strawberry Shortcake: Musical Match-ups,Music
Super Cobra,Shooter
Super Cobra,Flight Simulator
Super Cobra,Action
Tutankham,Adventure
Porky's,Adventure
Crypts of Chaos,Adventure
Mickey Mania: The Timeless Adventures of Mickey Mouse,Platform
AD&D Dark Sun: Wake of the Ravager,Role-Playing
AD&D Dragons of Flame,Role-Playing
AD&D Dragons of Flame,Action
AD&D Dungeon Hack,Role-Playing
AD&D Forgotten Realms Unlimited Adventures,Role-Playing
AD&D Menzoberranzan,Role-Playing
AD&D Shadow Sorcerer,Role-Playing
NFL Blitz 99,Sports
NFL Blitz 2000 Gold Edition,Sports
Lethal Enforcers II Gun Fighters,Shooter
Daley Thompson's Olympic Challenge,Sports
Crime Patrol,Shooter
Crime Patrol 2: Drug Wars,Shooter
Mad Dog McCree,Shooter
Area 51/Maximum Force Duo,Shooter
Cruis'n USA,Racing
Cruis'n World,Racing
NFL Blitz,Sports
Tekken,Fighting
Tekken 2,Fighting
Tekken 3,Fighting
Time Crisis II,Shooter
NBA Maximum Hangtime,Sports
California Speed,Racing
Crazy Taxi,Racing
Terminator 2: Judgment Day,Shooter
Baseball Stars Professional,Sports
Puzznic,Puzzle
Knight Games,Sports
Knight Games,Fighting
Grand Prix Master,Sports
Grand Prix Master,Racing
Gazza's Super Soccer,Sports
Fantasy World Dizzy,Platform
Fantasy World Dizzy,Adventure
Bivouac,Sports
Enduro Racer,Racing
Dun Darach,Adventure
Dun Darach,Action
Confidential Mission,Shooter
The House Of The Dead 2,Shooter
Lupin The 3rd The Shooting,Shooter
Jambo Safari,Racing
Jambo Safari,Adventure
NASCAR,Racing
Smashing Drive,Racing
F1 Championship Season 2000,Racing
Capcom Vs. SNK: Millennium Fight 2000,Fighting
Capcom Vs. SNK 2: Mark of The Millennium 2001,Fighting
Fix & Foxi: Episode 1 - Lupo,Platform
Hugo - The Evil Mirror,Action
Maya the Bee & Her Friends,Puzzle
Dead or Alive 2 Millennium,Fighting
NASCAR 2000,Racing
NYR: New York Race,Racing
Spirou Robbedoes - The Robot Invasion,Action
David O'Leary's Total Soccer 2000,Sports
D&D Stronghold,Strategy
D&D Stronghold,Role-Playing
Hexx: Heresy of the Wizard,Role-Playing
Might and Magic: World of Xeen,Role-Playing
Keitai Denjuu Telefang - Power Version,Role-Playing
Bishoujo Senshi Sailor Moon S: Kurukkurin,Puzzle
Realms of Arkania: Blade of Destiny,Role-Playing
Realms of Arkania: Star Trail,Role-Playing
Spellcraft: Aspects of Valor,Strategy
Super Street Fighter II Turbo,Fighting
Bishoujo Senshi Sailor Moon Super S: Zenin Sanka!! Shuyaku Soudatsusen,Fighting
Block Kuzushi,Puzzle
Block Kuzushi,Action
Captain Tsubasa V - Hasha no Shougou Canpione,Sports
Lone Soldier,Shooter
